group,signal,kind,left,right,rows,flight_weight
KSJC/val,raw,cross_m,26700.0,26800.0,0,0.0
KSJC/val,raw,cross_m,26800.0,26900.0,0,0.0
KSJC/val,raw,cross_m,26900.0,27000.0,0,0.0
KSJC/val,raw,cross_m,27000.0,27100.0,0,0.0
KSJC/val,raw,cross_m,27100.0,27200.0,0,0.0
KSJC/val,raw,cross_m,27200.0,27300.0,0,0.0
KSJC/val,raw,cross_m,27300.0,27400.0,0,0.0
KSJC/val,raw,cross_m,27400.0,27500.0,0,0.0
KSJC/val,raw,cross_m,27500.0,27600.0,0,0.0
KSJC/val,raw,cross_m,27600.0,27700.0,0,0.0
KSJC/val,raw,cross_m,27700.0,27800.0,0,0.0
KSJC/val,raw,cross_m,27800.0,27900.0,0,0.0
KSJC/val,raw,cross_m,27900.0,28000.0,0,0.0
KSJC/val,raw,cross_m,28000.0,28100.0,0,0.0
KSJC/val,raw,cross_m,28100.0,28200.0,0,0.0
KSJC/val,raw,cross_m,28200.0,28300.0,0,0.0
KSJC/val,raw,cross_m,28300.0,28400.0,0,0.0
KSJC/val,raw,cross_m,28400.0,28500.0,0,0.0
KSJC/val,raw,cross_m,28500.0,28600.0,0,0.0
KSJC/val,raw,cross_m,28600.0,28700.0,0,0.0
KSJC/val,raw,cross_m,28700.0,28800.0,0,0.0
KSJC/val,raw,cross_m,28800.0,28900.0,0,0.0
KSJC/val,raw,cross_m,28900.0,29000.0,0,0.0
KSJC/val,raw,cross_m,29000.0,29100.0,0,0.0
KSJC/val,raw,cross_m,29100.0,29200.0,0,0.0
KSJC/val,raw,cross_m,29200.0,29300.0,0,0.0
KSJC/val,raw,cross_m,29300.0,29400.0,0,0.0
KSJC/val,raw,cross_m,29400.0,29500.0,0,0.0
KSJC/val,raw,cross_m,29500.0,29600.0,0,0.0
KSJC/val,raw,cross_m,29600.0,29700.0,0,0.0
KSJC/val,raw,cross_m,29700.0,29800.0,0,0.0
KSJC/val,raw,cross_m,29800.0,29900.0,0,0.0
KSJC/val,raw,cross_m,29900.0,30000.0,0,0.0
KSJC/val,read,heading_deg,-180.0,-178.0,769,2.9384394372908047
KSJC/val,read,heading_deg,-178.0,-176.0,109,0.3678080284159013
KSJC/val,read,heading_deg,-176.0,-174.0,182,0.5901327886517729
KSJC/val,read,heading_deg,-174.0,-172.0,79,0.24819552146545032
KSJC/val,read,heading_deg,-172.0,-170.0,12,0.0352832419704292
KSJC/val,read,heading_deg,-170.0,-168.0,82,0.21270540833927676
KSJC/val,read,heading_deg,-168.0,-166.0,151,0.5466814881459889
KSJC/val,read,heading_deg,-166.0,-164.0,101,0.3833496890988526
KSJC/val,read,heading_deg,-164.0,-162.0,149,0.578546770575576
KSJC/val,read,heading_deg,-162.0,-160.0,103,0.47637544626475314
KSJC/val,read,heading_deg,-160.0,-158.0,124,0.5448822325584803
KSJC/val,read,heading_deg,-158.0,-156.0,196,0.8337504286582309
KSJC/val,read,heading_deg,-156.0,-154.0,388,1.493569070804206
KSJC/val,read,heading_deg,-154.0,-152.0,196,0.8036243863707195
KSJC/val,read,heading_deg,-152.0,-150.0,188,0.7946836938305939
KSJC/val,read,heading_deg,-150.0,-148.0,875,3.944051168124073
KSJC/val,read,heading_deg,-148.0,-146.0,3485,15.683149107096531
KSJC/val,read,heading_deg,-146.0,-144.0,312,1.3677849681680847
KSJC/val,read,heading_deg,-144.0,-142.0,163,0.7066175302263922
KSJC/val,read,heading_deg,-142.0,-140.0,147,0.608401806284931
KSJC/val,read,heading_deg,-140.0,-138.0,111,0.4720464348534037
KSJC/val,read,heading_deg,-138.0,-136.0,169,0.6870163473628565
KSJC/val,read,heading_deg,-136.0,-134.0,236,1.0707225382789716
KSJC/val,read,heading_deg,-134.0,-132.0,132,0.5711759731082537
KSJC/val,read,heading_deg,-132.0,-130.0,98,0.43231135622486505
KSJC/val,read,heading_deg,-130.0,-128.0,131,0.5779714529743885
KSJC/val,read,heading_deg,-128.0,-126.0,551,2.741152713735886
KSJC/val,read,heading_deg,-126.0,-124.0,765,3.7187434457525086
KSJC/val,read,heading_deg,-124.0,-122.0,176,0.807737720757352
KSJC/val,read,heading_deg,-122.0,-120.0,130,0.611964500884298
KSJC/val,read,heading_deg,-120.0,-118.0,111,0.5063714278611897
KSJC/val,read,heading_deg,-118.0,-116.0,131,0.5870087308420864
KSJC/val,read,heading_deg,-116.0,-114.0,122,0.5577386541618239
KSJC/val,read,heading_deg,-114.0,-112.0,129,0.5898118618583652
KSJC/val,read,heading_deg,-112.0,-110.0,124,0.5677269547574397
KSJC/val,read,heading_deg,-110.0,-108.0,172,0.8121375998132763
KSJC/val,read,heading_deg,-108.0,-106.0,268,1.2728919073455387
KSJC/val,read,heading_deg,-106.0,-104.0,6073,28.58757014577519
KSJC/val,read,heading_deg,-104.0,-102.0,492,2.3439509037727504
KSJC/val,read,heading_deg,-102.0,-100.0,228,1.0816916007441222
KSJC/val,read,heading_deg,-100.0,-98.0,193,0.9224501063518886
KSJC/val,read,heading_deg,-98.0,-96.0,181,0.8468876115998398
KSJC/val,read,heading_deg,-96.0,-94.0,303,1.4533984810452836
KSJC/val,read,heading_deg,-94.0,-92.0,236,1.0974841695272062
KSJC/val,read,heading_deg,-92.0,-90.0,132,0.624923001485044
KSJC/val,read,heading_deg,-90.0,-88.0,141,0.6702402949104709
KSJC/val,read,heading_deg,-88.0,-86.0,214,1.0186866444326625
KSJC/val,read,heading_deg,-86.0,-84.0,193,0.9326647649247803
KSJC/val,read,heading_deg,-84.0,-82.0,158,0.7891214075611686
KSJC/val,read,heading_deg,-82.0,-80.0,131,0.654154189247862
KSJC/val,read,heading_deg,-80.0,-78.0,135,0.6510888555471439
KSJC/val,read,heading_deg,-78.0,-76.0,107,0.5064325418507138
KSJC/val,read,heading_deg,-76.0,-74.0,117,0.5561024139921358
KSJC/val,read,heading_deg,-74.0,-72.0,123,0.5843572397181589
KSJC/val,read,heading_deg,-72.0,-70.0,132,0.6330900758662068
KSJC/val,read,heading_deg,-70.0,-68.0,112,0.5295530832998878
KSJC/val,read,heading_deg,-68.0,-66.0,116,0.5526923721954233
KSJC/val,read,heading_deg,-66.0,-64.0,130,0.6190994101512075
KSJC/val,read,heading_deg,-64.0,-62.0,141,0.6774204682048577
KSJC/val,read,heading_deg,-62.0,-60.0,115,0.543055782619561
KSJC/val,read,heading_deg,-60.0,-58.0,115,0.5432504681362786
KSJC/val,read,heading_deg,-58.0,-56.0,141,0.6732504921013458
KSJC/val,read,heading_deg,-56.0,-54.0,137,0.6626422448228766
KSJC/val,read,heading_deg,-54.0,-52.0,123,0.5816050620078954
KSJC/val,read,heading_deg,-52.0,-50.0,117,0.554851491809842
KSJC/val,read,heading_deg,-50.0,-48.0,140,0.6724154638784654
KSJC/val,read,heading_deg,-48.0,-46.0,145,0.6882021261591404
KSJC/val,read,heading_deg,-46.0,-44.0,119,0.5735059389879069
KSJC/val,read,heading_deg,-44.0,-42.0,145,0.7101885352404338
KSJC/val,read,heading_deg,-42.0,-40.0,135,0.6625438771658878
KSJC/val,read,heading_deg,-40.0,-38.0,142,0.6801185065538391
KSJC/val,read,heading_deg,-38.0,-36.0,126,0.6041137037704374
KSJC/val,read,heading_deg,-36.0,-34.0,139,0.6679731617477529
KSJC/val,read,heading_deg,-34.0,-32.0,145,0.735701039401377
KSJC/val,read,heading_deg,-32.0,-30.0,135,0.6686277738499058
KSJC/val,read,heading_deg,-30.0,-28.0,202,1.0361151941234397
KSJC/val,read,heading_deg,-28.0,-26.0,205,1.04127921874408
KSJC/val,read,heading_deg,-26.0,-24.0,191,1.034813036444021
KSJC/val,read,heading_deg,-24.0,-22.0,205,1.1008722347442017
KSJC/val,read,heading_deg,-22.0,-20.0,165,0.8106073250683323
KSJC/val,read,heading_deg,-20.0,-18.0,191,0.9621552784819585
KSJC/val,read,heading_deg,-18.0,-16.0,186,0.8835889189530093
KSJC/val,read,heading_deg,-16.0,-14.0,197,0.9423624749302206
KSJC/val,read,heading_deg,-14.0,-12.0,202,1.0513787103569427
KSJC/val,read,heading_deg,-12.0,-10.0,207,1.0591314771338745
KSJC/val,read,heading_deg,-10.0,-8.0,240,1.2618889825381956
KSJC/val,read,heading_deg,-8.0,-6.0,438,2.584129044589062
KSJC/val,read,heading_deg,-6.0,-4.0,555,3.371543457644435
KSJC/val,read,heading_deg,-4.0,-2.0,1667,11.064350144792598
KSJC/val,read,heading_deg,-2.0,0.0,91213,634.1450737529766
KSJC/val,read,heading_deg,0.0,2.0,39377,272.21207649155906
KSJC/val,read,heading_deg,2.0,4.0,502,3.2587067593722168
KSJC/val,read,heading_deg,4.0,6.0,173,0.8836409796051612
KSJC/val,read,heading_deg,6.0,8.0,129,0.6007544148139914
KSJC/val,read,heading_deg,8.0,10.0,87,0.4556459294301476
KSJC/val,read,heading_deg,10.0,12.0,91,0.48139544332775586
KSJC/val,read,heading_deg,12.0,14.0,78,0.4087859695050611
KSJC/val,read,heading_deg,14.0,16.0,64,0.2848405265065139
KSJC/val,read,heading_deg,16.0,18.0,59,0.26937202972089835
KSJC/val,read,heading_deg,18.0,20.0,58,0.2471587801651367
KSJC/val,read,heading_deg,20.0,22.0,67,0.2918784286944174
KSJC/val,read,heading_deg,22.0,24.0,58,0.22688418330562854
KSJC/val,read,heading_deg,24.0,26.0,52,0.21306261452332365
KSJC/val,read,heading_deg,26.0,28.0,57,0.226266191991499
KSJC/val,read,heading_deg,28.0,30.0,63,0.24691518057875328
KSJC/val,read,heading_deg,30.0,32.0,65,0.25998251437226827
KSJC/val,read,heading_deg,32.0,34.0,82,0.36229250591441087
KSJC/val,read,heading_deg,34.0,36.0,239,0.7425471513315642
KSJC/val,read,heading_deg,36.0,38.0,79,0.27956337440991774
KSJC/val,read,heading_deg,38.0,40.0,49,0.18834233366214903
KSJC/val,read,heading_deg,40.0,42.0,42,0.1633517007762748
KSJC/val,read,heading_deg,42.0,44.0,62,0.2605889060635036
KSJC/val,read,heading_deg,44.0,46.0,48,0.1875501150382206
KSJC/val,read,heading_deg,46.0,48.0,43,0.16793517876158148
KSJC/val,read,heading_deg,48.0,50.0,44,0.1720977173783922
KSJC/val,read,heading_deg,50.0,52.0,40,0.1542958265940797
KSJC/val,read,heading_deg,52.0,54.0,43,0.16303490070458793
KSJC/val,read,heading_deg,54.0,56.0,41,0.16187300686692652
KSJC/val,read,heading_deg,56.0,58.0,46,0.1835761090806045
KSJC/val,read,heading_deg,58.0,60.0,34,0.13048636646612977
KSJC/val,read,heading_deg,60.0,62.0,47,0.18748437416843444
KSJC/val,read,heading_deg,62.0,64.0,41,0.16641898132434108
KSJC/val,read,heading_deg,64.0,66.0,47,0.17568954113085056
KSJC/val,read,heading_deg,66.0,68.0,48,0.18551885576744098
KSJC/val,read,heading_deg,68.0,70.0,48,0.1904222739231045
KSJC/val,read,heading_deg,70.0,72.0,46,0.17537139249930078
KSJC/val,read,heading_deg,72.0,74.0,80,0.28713567229328874
KSJC/val,read,heading_deg,74.0,76.0,44,0.16415246518545246
KSJC/val,read,heading_deg,76.0,78.0,54,0.20548351263209952
KSJC/val,read,heading_deg,78.0,80.0,43,0.1691142254976512
KSJC/val,read,heading_deg,80.0,82.0,40,0.16000501509438436
KSJC/val,read,heading_deg,82.0,84.0,45,0.16305012553584675
KSJC/val,read,heading_deg,84.0,86.0,74,0.26838815524843085
KSJC/val,read,heading_deg,86.0,88.0,49,0.18517087980876568
KSJC/val,read,heading_deg,88.0,90.0,112,0.47183651088766965
KSJC/val,read,heading_deg,90.0,92.0,91,0.3405877599429914
KSJC/val,read,heading_deg,92.0,94.0,69,0.25596247325279364
KSJC/val,read,heading_deg,94.0,96.0,89,0.34030629016251623
KSJC/val,read,heading_deg,96.0,98.0,69,0.2554914102022394
KSJC/val,read,heading_deg,98.0,100.0,63,0.23062702102174626
KSJC/val,read,heading_deg,100.0,102.0,43,0.16766619778695713
KSJC/val,read,heading_deg,102.0,104.0,51,0.18876741681287967
KSJC/val,read,heading_deg,104.0,106.0,44,0.169485337497008
KSJC/val,read,heading_deg,106.0,108.0,68,0.2545016882454547
KSJC/val,read,heading_deg,108.0,110.0,41,0.15838233506428878
KSJC/val,read,heading_deg,110.0,112.0,84,0.3757518426784827
KSJC/val,read,heading_deg,112.0,114.0,52,0.2101580586347609
KSJC/val,read,heading_deg,114.0,116.0,37,0.14520351447390567
KSJC/val,read,heading_deg,116.0,118.0,42,0.17247531583416276
KSJC/val,read,heading_deg,118.0,120.0,45,0.17678924123947581
KSJC/val,read,heading_deg,120.0,122.0,46,0.17290374572849032
KSJC/val,read,heading_deg,122.0,124.0,82,0.31745020047173966
KSJC/val,read,heading_deg,124.0,126.0,59,0.22291592797864723
KSJC/val,read,heading_deg,126.0,128.0,39,0.14836825020961442
KSJC/val,read,heading_deg,128.0,130.0,47,0.1887267655567939
KSJC/val,read,heading_deg,130.0,132.0,49,0.1898523664390268
KSJC/val,read,heading_deg,132.0,134.0,33,0.12813343633365548
KSJC/val,read,heading_deg,134.0,136.0,48,0.19942476876803994
KSJC/val,read,heading_deg,136.0,138.0,62,0.250755447540314
KSJC/val,read,heading_deg,138.0,140.0,40,0.16241491196524294
KSJC/val,read,heading_deg,140.0,142.0,33,0.13118362354362034
KSJC/val,read,heading_deg,142.0,144.0,42,0.17035503093916304
KSJC/val,read,heading_deg,144.0,146.0,61,0.2275465830093708
KSJC/val,read,heading_deg,146.0,148.0,112,0.4258276771204237
KSJC/val,read,heading_deg,148.0,150.0,86,0.2970468321889257
KSJC/val,read,heading_deg,150.0,152.0,46,0.1885034218526016
KSJC/val,read,heading_deg,152.0,154.0,46,0.18104471421634116
KSJC/val,read,heading_deg,154.0,156.0,51,0.20011595960772866
KSJC/val,read,heading_deg,156.0,158.0,131,0.5198427903440006
KSJC/val,read,heading_deg,158.0,160.0,56,0.22636882498431987
KSJC/val,read,heading_deg,160.0,162.0,37,0.14110313778610362
KSJC/val,read,heading_deg,162.0,164.0,41,0.1615108124399285
KSJC/val,read,heading_deg,164.0,166.0,73,0.24310631811749772
KSJC/val,read,heading_deg,166.0,168.0,2561,9.900972652946848
KSJC/val,read,heading_deg,168.0,170.0,237,0.8558073358542515
KSJC/val,read,heading_deg,170.0,172.0,139,0.5320453211299991
KSJC/val,read,heading_deg,172.0,174.0,127,0.4422636259196224
KSJC/val,read,heading_deg,174.0,176.0,150,0.5515838549683849
KSJC/val,read,heading_deg,176.0,178.0,241,0.8311847456407122
KSJC/val,read,heading_deg,178.0,180.0,1239,4.662384867255923
KSJC/val,read,speed_mps,30.0,32.0,0,0.0
KSJC/val,read,speed_mps,32.0,34.0,0,0.0
KSJC/val,read,speed_mps,34.0,36.0,0,0.0
KSJC/val,read,speed_mps,36.0,38.0,0,0.0
KSJC/val,read,speed_mps,38.0,40.0,0,0.0
KSJC/val,read,speed_mps,40.0,42.0,0,0.0
KSJC/val,read,speed_mps,42.0,44.0,0,0.0
KSJC/val,read,speed_mps,44.0,46.0,0,0.0
KSJC/val,read,speed_mps,46.0,48.0,0,0.0
KSJC/val,read,speed_mps,48.0,50.0,0,0.0
KSJC/val,read,speed_mps,50.0,52.0,0,0.0
KSJC/val,read,speed_mps,52.0,54.0,0,0.0
KSJC/val,read,speed_mps,54.0,56.0,37,0.25018642803877694
KSJC/val,read,speed_mps,56.0,58.0,379,2.209606103425947
KSJC/val,read,speed_mps,58.0,60.0,828,5.099911594415098
KSJC/val,read,speed_mps,60.0,62.0,1839,11.501935352714899
KSJC/val,read,speed_mps,62.0,64.0,3422,21.829177864825837
KSJC/val,read,speed_mps,64.0,66.0,6330,40.78779339779357
KSJC/val,read,speed_mps,66.0,68.0,7615,49.31876723137165
KSJC/val,read,speed_mps,68.0,70.0,7636,50.597916476973495
KSJC/val,read,speed_mps,70.0,72.0,7790,52.12738684437153
KSJC/val,read,speed_mps,72.0,74.0,8377,55.51457483155144
KSJC/val,read,speed_mps,74.0,76.0,8180,54.22474923450096
KSJC/val,read,speed_mps,76.0,78.0,7289,48.754725981763784
KSJC/val,read,speed_mps,78.0,80.0,6579,43.980955125331604
KSJC/val,read,speed_mps,80.0,82.0,5448,36.84581086641924
KSJC/val,read,speed_mps,82.0,84.0,4788,32.039892805589716
KSJC/val,read,speed_mps,84.0,86.0,4476,29.928333423376444
KSJC/val,read,speed_mps,86.0,88.0,4640,30.589480043259528
KSJC/val,read,speed_mps,88.0,90.0,4723,30.85916519859336
KSJC/val,read,speed_mps,90.0,92.0,5363,34.73764366215562
KSJC/val,read,speed_mps,92.0,94.0,4919,31.332898276437504
KSJC/val,read,speed_mps,94.0,96.0,5211,33.038531083377734
KSJC/val,read,speed_mps,96.0,98.0,5200,32.5959510328081
KSJC/val,read,speed_mps,98.0,100.0,4464,28.493639988558357
KSJC/val,read,speed_mps,100.0,102.0,4150,26.619083515094758
KSJC/val,read,speed_mps,102.0,104.0,3975,25.03064161739053
KSJC/val,read,speed_mps,104.0,106.0,4017,25.35923909924645
KSJC/val,read,speed_mps,106.0,108.0,3927,24.963283448415268
KSJC/val,read,speed_mps,108.0,110.0,3994,24.520908729477355
KSJC/val,read,speed_mps,110.0,112.0,3669,22.826710693811606
KSJC/val,read,speed_mps,112.0,114.0,3772,23.522296789970824
KSJC/val,read,speed_mps,114.0,116.0,3636,22.87403066094953
KSJC/val,read,speed_mps,116.0,118.0,3530,21.600445241909938
KSJC/val,read,speed_mps,118.0,120.0,3297,19.90324786043948
KSJC/val,read,speed_mps,120.0,122.0,2783,16.532125439921288
KSJC/val,read,speed_mps,122.0,124.0,2338,13.735241371445568
KSJC/val,read,speed_mps,124.0,126.0,1814,10.999497622763556
KSJC/val,read,speed_mps,126.0,128.0,1454,9.12076766317341
KSJC/val,read,speed_mps,128.0,130.0,1414,8.44417024517361
KSJC/val,read,speed_mps,130.0,132.0,1166,7.096668217004208
KSJC/val,read,speed_mps,132.0,134.0,898,5.154168182409421
KSJC/val,read,speed_mps,134.0,136.0,734,3.917426928958548
KSJC/val,read,speed_mps,136.0,138.0,752,3.8273395748010444
KSJC/val,read,speed_mps,138.0,140.0,568,2.717484769064413
KSJC/val,read,speed_mps,140.0,142.0,594,2.6806545796653154
KSJC/val,read,speed_mps,142.0,144.0,392,1.678401123209369
KSJC/val,read,speed_mps,144.0,146.0,328,1.4032013156822813
KSJC/val,read,speed_mps,146.0,148.0,113,0.47956247341244307
KSJC/val,read,speed_mps,148.0,150.0,37,0.16154944436584628
KSJC/val,read,speed_mps,150.0,152.0,41,0.15713427011428394
KSJC/val,read,speed_mps,152.0,154.0,4,0.015686274509789655
KSJC/val,read,speed_mps,154.0,156.0,0,0.0
KSJC/val,read,speed_mps,156.0,158.0,0,0.0
KSJC/val,read,speed_mps,158.0,160.0,0,0.0
KSJC/val,read,speed_mps,160.0,162.0,0,0.0
KSJC/val,read,speed_mps,162.0,164.0,0,0.0
KSJC/val,read,speed_mps,164.0,166.0,0,0.0
KSJC/val,read,speed_mps,166.0,168.0,0,0.0
KSJC/val,read,speed_mps,168.0,170.0,0,0.0
KSJC/val,read,speed_mps,170.0,172.0,0,0.0
KSJC/val,read,speed_mps,172.0,174.0,0,0.0
KSJC/val,read,speed_mps,174.0,176.0,0,0.0
KSJC/val,read,speed_mps,176.0,178.0,0,0.0
KSJC/val,read,speed_mps,178.0,180.0,0,0.0
KSJC/val,read,speed_mps,180.0,182.0,0,0.0
KSJC/val,read,speed_mps,182.0,184.0,0,0.0
KSJC/val,read,speed_mps,184.0,186.0,0,0.0
KSJC/val,read,speed_mps,186.0,188.0,0,0.0
KSJC/val,read,speed_mps,188.0,190.0,0,0.0
KSJC/val,read,speed_mps,190.0,192.0,0,0.0
KSJC/val,read,speed_mps,192.0,194.0,0,0.0
KSJC/val,read,speed_mps,194.0,196.0,0,0.0
KSJC/val,read,speed_mps,196.0,198.0,0,0.0
KSJC/val,read,speed_mps,198.0,200.0,0,0.0
KSJC/val,read,speed_mps,200.0,202.0,0,0.0
KSJC/val,read,speed_mps,202.0,204.0,0,0.0
KSJC/val,read,speed_mps,204.0,206.0,0,0.0
KSJC/val,read,speed_mps,206.0,208.0,0,0.0
KSJC/val,read,speed_mps,208.0,210.0,0,0.0
KSJC/val,read,speed_mps,210.0,212.0,0,0.0
KSJC/val,read,speed_mps,212.0,214.0,0,0.0
KSJC/val,read,speed_mps,214.0,216.0,0,0.0
KSJC/val,read,speed_mps,216.0,218.0,0,0.0
KSJC/val,read,speed_mps,218.0,220.0,0,0.0
KSJC/val,read,speed_mps,220.0,222.0,0,0.0
KSJC/val,read,speed_mps,222.0,224.0,0,0.0
KSJC/val,read,speed_mps,224.0,226.0,0,0.0
KSJC/val,read,speed_mps,226.0,228.0,0,0.0
KSJC/val,read,speed_mps,228.0,230.0,0,0.0
KSJC/val,read,speed_mps,230.0,232.0,0,0.0
KSJC/val,read,speed_mps,232.0,234.0,0,0.0
KSJC/val,read,speed_mps,234.0,236.0,0,0.0
KSJC/val,read,speed_mps,236.0,238.0,0,0.0
KSJC/val,read,speed_mps,238.0,240.0,0,0.0
KSJC/val,read,speed_mps,240.0,242.0,0,0.0
KSJC/val,read,speed_mps,242.0,244.0,0,0.0
KSJC/val,read,speed_mps,244.0,246.0,0,0.0
KSJC/val,read,speed_mps,246.0,248.0,0,0.0
KSJC/val,read,speed_mps,248.0,250.0,0,0.0
KSJC/val,read,height_m,-150.0,-125.0,0,0.0
KSJC/val,read,height_m,-125.0,-100.0,0,0.0
KSJC/val,read,height_m,-100.0,-75.0,0,0.0
KSJC/val,read,height_m,-75.0,-50.0,0,0.0
KSJC/val,read,height_m,-50.0,-25.0,0,0.0
KSJC/val,read,height_m,-25.0,0.0,9,0.05855811022127812
KSJC/val,read,height_m,0.0,25.0,3097,20.766833711920896
KSJC/val,read,height_m,25.0,50.0,3767,25.34575614646453
KSJC/val,read,height_m,50.0,75.0,3527,23.644614913198012
KSJC/val,read,height_m,75.0,100.0,3505,23.491051078606077
KSJC/val,read,height_m,100.0,125.0,3669,24.628835479076187
KSJC/val,read,height_m,125.0,150.0,3574,23.999468771804487
KSJC/val,read,height_m,150.0,175.0,3476,23.32045579968502
KSJC/val,read,height_m,175.0,200.0,3529,23.613155605676724
KSJC/val,read,height_m,200.0,225.0,3587,24.054667239514202
KSJC/val,read,height_m,225.0,250.0,3426,22.922695850415664
KSJC/val,read,height_m,250.0,275.0,3471,23.242058279562173
KSJC/val,read,height_m,275.0,300.0,3545,23.735010424330483
KSJC/val,read,height_m,300.0,325.0,3431,22.974921799403717
KSJC/val,read,height_m,325.0,350.0,3399,22.78316027881573
KSJC/val,read,height_m,350.0,375.0,3544,23.774957980080842
KSJC/val,read,height_m,375.0,400.0,3558,23.82254189035541
KSJC/val,read,height_m,400.0,425.0,3229,21.532251484688686
KSJC/val,read,height_m,425.0,450.0,3067,20.425849220825285
KSJC/val,read,height_m,450.0,475.0,3111,20.681230654697117
KSJC/val,read,height_m,475.0,500.0,3052,20.338187271233267
KSJC/val,read,height_m,500.0,525.0,2991,19.945603761811526
KSJC/val,read,height_m,525.0,550.0,2938,19.534701396914556
KSJC/val,read,height_m,550.0,575.0,2970,19.740185581439846
KSJC/val,read,height_m,575.0,600.0,3411,20.826250873400227
KSJC/val,read,height_m,600.0,625.0,2985,19.506806409086494
KSJC/val,read,height_m,625.0,650.0,2843,18.91651773661488
KSJC/val,read,height_m,650.0,675.0,2862,19.02596723574038
KSJC/val,read,height_m,675.0,700.0,2822,18.74361593636661
KSJC/val,read,height_m,700.0,725.0,2744,18.33777728548864
KSJC/val,read,height_m,725.0,750.0,2671,17.816234939810556
KSJC/val,read,height_m,750.0,775.0,2578,17.16391462170725
KSJC/val,read,height_m,775.0,800.0,2607,17.328383032048123
KSJC/val,read,height_m,800.0,825.0,2604,17.322612731345544
KSJC/val,read,height_m,825.0,850.0,2516,16.68493950978484
KSJC/val,read,height_m,850.0,875.0,2526,16.776212427540145
KSJC/val,read,height_m,875.0,900.0,2672,16.99879362023239
KSJC/val,read,height_m,900.0,925.0,2704,16.853142133132565
KSJC/val,read,height_m,925.0,950.0,2387,15.851678487980053
KSJC/val,read,height_m,950.0,975.0,2420,16.116124525285272
KSJC/val,read,height_m,975.0,1000.0,2428,16.11745455891321
KSJC/val,read,height_m,1000.0,1025.0,2457,16.359117466106113
KSJC/val,read,height_m,1025.0,1050.0,2450,16.347489558234088
KSJC/val,read,height_m,1050.0,1075.0,2534,16.822196110329287
KSJC/val,read,height_m,1075.0,1100.0,2626,17.637839189535157
KSJC/val,read,height_m,1100.0,1125.0,2558,17.14695396368586
KSJC/val,read,height_m,1125.0,1150.0,2352,15.775018694878668
KSJC/val,read,height_m,1150.0,1175.0,2127,14.059145422470806
KSJC/val,read,height_m,1175.0,1200.0,2030,13.307558263979217
KSJC/val,read,height_m,1200.0,1225.0,2060,13.343844738137363
KSJC/val,read,height_m,1225.0,1250.0,1992,12.948813324298499
KSJC/val,read,height_m,1250.0,1275.0,1890,12.344964057840002
KSJC/val,read,height_m,1275.0,1300.0,1561,10.021257388436084
KSJC/val,read,height_m,1300.0,1325.0,1140,6.9452846179070775
KSJC/val,read,height_m,1325.0,1350.0,767,4.262211998978614
KSJC/val,read,height_m,1350.0,1375.0,619,3.1955018414646474
KSJC/val,read,height_m,1375.0,1400.0,597,3.0801723774617358
KSJC/val,read,height_m,1400.0,1425.0,609,3.0595250348436593
KSJC/val,read,height_m,1425.0,1450.0,879,4.377241836547796
KSJC/val,read,height_m,1450.0,1475.0,746,3.690738262313289
KSJC/val,read,height_m,1475.0,1500.0,557,2.582254280504685
KSJC/val,read,height_m,1500.0,1525.0,610,2.7267507845760974
KSJC/val,read,height_m,1525.0,1550.0,812,3.532393257818967
KSJC/val,read,height_m,1550.0,1575.0,765,3.197581271509762
KSJC/val,read,height_m,1575.0,1600.0,735,3.3394828946641155
